Date_Full,Station_City,Station_State,Data_Temperature_Avg Temp,Data_Temperature_Max Temp,Data_Temperature_Min Temp
10/01/2016,Austin/Bergstrom,Texas,48,59,37
10/01/2016,Austin/City,Texas,50,59,40
10/01/2016,Beaumont/Port Arthur,Texas,53,62,43
10/01/2016,Brownsville,Texas,59,69,49
10/01/2016,Childress,Texas,37,44,30
10/01/2016,College Station,Texas,49,57,40
10/01/2016,Corpus Christi,Texas,55,64,45
10/01/2016,Dalhart,Texas,32,43,22
10/01/2016,Dallas,Texas,44,51,36
10/01/2016,Dallas-Fort Worth,Texas,44,51,37
10/01/2016,Del Rio,Texas,53,61,41
10/01/2016,El Paso,Texas,42,50,34
10/01/2016,Fort Worth,Texas,44,52,36
10/01/2016,Galveston,Texas,54,60,47
10/01/2016,Houston,Texas,53,62,44
10/01/2016,Lubbock,Texas,36,44,27
10/01/2016,Midland,Texas,42,53,32
10/01/2016,San Angelo,Texas,43,55,31
10/01/2016,San Antonio,Texas,51,60,40
10/01/2016,Victoria,Texas,52,63,41
10/01/2016,Waco,Texas,45,54,36
10/01/2016,Wichita Falls,Texas,39,48,30
10/01/2016,Salt Lake City,Utah,31,35,26
10/01/2016,Blacksburg,VA,34,43,24
10/01/2016,Burlington,Vermont,25,33,16
10/01/2016,Lynchburg,Virginia,35,43,27
10/01/2016,Norfolk,Virginia,44,50,38
10/01/2016,Richmond,Virginia,39,47,30
10/01/2016,Roanoke,Virginia,34,43,24
10/01/2016,Wallops Island,Virginia,40,49,31
10/01/2016,Washington,Virginia,37,44,29
10/01/2016,Deer Park,Washington,31,34,28
10/01/2016,Ephrata,Washington,32,35,29
10/01/2016,Olympia,Washington,36,41,30
10/01/2016,Quillayute,Washington,41,49,32
10/01/2016,Seattle,Washington,41,47,35
10/01/2016,Spokane,Washington,31,34,27
10/01/2016,Yakima,Washington,33,36,29
10/01/2016,Beckley,West Virginia,33,42,23
10/01/2016,Charleston,West Virginia,35,47,22
10/01/2016,Elkins,West Virginia,29,44,14
10/01/2016,Huntington,West Virginia,34,45,23
10/01/2016,Green Bay,Wisconsin,23,30,15
10/01/2016,La Crosse,Wisconsin,23,29,16
10/01/2016,Madison,Wisconsin,24,29,16
10/01/2016,Milwaukee,Wisconsin,27,33,20
10/01/2016,Casper,Wyoming,22,30,14
10/01/2016,Cheyenne,Wyoming,25,37,14
10/01/2016,Lander,Wyoming,15,23,6
10/01/2016,Rawlins,Wyoming,18,27,9
10/01/2016,Sheridan,Wyoming,22,32,11
17/01/2016,Birmingham,Alabama,42,52,31
17/01/2016,Huntsville,Alabama,39,49,29
17/01/2016,Mobile,Alabama,48,60,35
17/01/2016,Montgomery,Alabama,45,56,32
17/01/2016,Anchorage,Alaska,24,28,19
17/01/2016,Annette,Alaska,43,46,38
17/01/2016,Bethel,Alaska,16,20,11
17/01/2016,Bettles,Alaska,2,10,-7
17/01/2016,Cold Bay,Alaska,32,36,28
17/01/2016,Cordova,Alaska,31,39,22
17/01/2016,Delta Junction/Ft Greely,Alaska,10,16,6
17/01/2016,Fairbanks,Alaska,-1,7,-10
17/01/2016,Gulkana,Alaska,9,14,3
17/01/2016,Homer,Alaska,29,34,24
17/01/2016,Iliamna,Alaska,26,32,20
17/01/2016,Juneau,Alaska,36,40,32
17/01/2016,Kenai,Alaska,24,29,19
17/01/2016,Ketchikan,Alaska,42,45,38
17/01/2016,King Salmon,Alaska,29,36,22
17/01/2016,Kodiak,Alaska,35,38,30
17/01/2016,Kotzebue,Alaska,15,18,9
17/01/2016,Mc Grath,Alaska,1,8,-6
17/01/2016,Nome,Alaska,18,24,10
17/01/2016,Northway,Alaska,7,12,2
17/01/2016,Palmer,Alaska,23,29,16
17/01/2016,Petersburg,Alaska,60,60,60
17/01/2016,Puntilla Lake,Alaska,60,60,60
17/01/2016,Shemya,Alaska,60,60,60
17/01/2016,Sitka,Alaska,44,47,41
17/01/2016,Skagway,Alaska,37,41,34
17/01/2016,St Paul Island,Alaska,29,35,22
17/01/2016,Talkeetna,Alaska,18,28,8
17/01/2016,Tanana,Alaska,1,8,-6
17/01/2016,Utqiagvik (Barrow),Alaska,-4,0,-9
17/01/2016,Yakutat,Alaska,34,40,29
17/01/2016,Douglas Bisbee,Arizona,41,60,21
17/01/2016,Kingman,Arizona,41,55,26
17/01/2016,Phoenix,Arizona,52,63,40
17/01/2016,Tucson,Arizona,49,64,34
17/01/2016,Winslow,Arizona,31,47,15
17/01/2016,Fort Smith,Arkansas,39,52,26
17/01/2016,Harrison,Arkansas,36,48,24
17/01/2016,North Little Rock,Arkansas,42,52,32
17/01/2016,Bakersfield,California,53,63,42
17/01/2016,Bishop,California,38,56,20
17/01/2016,China Lake,California,43,58,28
17/01/2016,Concord,California,52,57,45
17/01/2016,Eureka,California,53,59,46
17/01/2016,Fresno,California,51,59,42
17/01/2016,Hayward,California,54,60,48
17/01/2016,Long Beach,California,57,65,47
17/01/2016,Los Angeles,California,56,63,49
17/01/2016,Red Bluff,California,49,53,43
17/01/2016,Redding,California,47,53,41
17/01/2016,Sacramento,California,50,57,42
17/01/2016,Salinas,California,54,61,46
17/01/2016,San Diego,California,57,65,49
17/01/2016,San Francisco,California,54,58,49
17/01/2016,Sandberg,California,46,52,38
17/01/2016,Santa Barbara,California,55,66,44
17/01/2016,Santa Maria,California,56,65,46
17/01/2016,Stockton,California,50,59,42
17/01/2016,Alamosa,Colorado,3,23,-17
17/01/2016,Colorado Springs,Colorado,29,41,17
17/01/2016,Craig,Colorado,6,21,-8
17/01/2016,Denver,Colorado,29,41,17
17/01/2016,Grand Junction,Colorado,21,30,10
17/01/2016,Pueblo,Colorado,28,42,13
17/01/2016,Bridgeport,Connecticut,34,42,27
17/01/2016,Windsor Locks,Connecticut,30,37,21
17/01/2016,Newark,DE,34,43,25
17/01/2016,Wilmington,Delaware,34,43,25
17/01/2016,Daytona Beach,Florida,56,66,45
17/01/2016,Fort Lauderdale,Florida,67,74,60
17/01/2016,Gainesville,Florida,50,62,37
17/01/2016,Jacksonville,Florida,49,62,36
17/01/2016,Key West,Florida,69,74,65
17/01/2016,Miami,Florida,67,73,60
17/01/2016,Orlando,Florida,58,69,47
17/01/2016,Pensacola,Florida,50,60,39
17/01/2016,Tallahassee,Florida,51,63,38
17/01/2016,Tampa,Florida,59,67,51
17/01/2016,Vero Beach,Florida,61,70,51
17/01/2016,West Palm Beach,Florida,66,74,57
17/01/2016,Alma,Georgia,48,60,35
17/01/2016,Athens,Georgia,42,54,30
17/01/2016,Atlanta,Georgia,42,52,32
17/01/2016,Augusta,Georgia,44,57,31
17/01/2016,Macon,Georgia,45,57,32
17/01/2016,Savannah,Georgia,48,60,35
17/01/2016,Hilo,Hawaii,73,84,62
17/01/2016,Honolulu,Hawaii,73,80,65
17/01/2016,Kahului,Hawaii,71,83,59
17/01/2016,Kaunakakai,Hawaii,70,81,58
17/01/2016,Lihue,Hawaii,71,79,62
17/01/2016,Boise,Idaho,32,39,26
17/01/2016,Lewiston,Idaho,36,42,30
17/01/2016,Pocatello,Idaho,26,33,19
17/01/2016,Chicago,Illinois,21,27,8
17/01/2016,Moline,Illinois,20,30,10
17/01/2016,Peoria,Illinois,21,32,10
17/01/2016,Quincy,Illinois,24,35,13
17/01/2016,Rockford,Illinois,16,24,6
17/01/2016,Springfield,Illinois,26,37,14
17/01/2016,Evansville,Indiana,31,41,20
17/01/2016,Fort Wayne,Indiana,22,31,13
17/01/2016,Indianapolis,Indiana,24,34,13
17/01/2016,South Bend,Indiana,22,29,12
17/01/2016,Cedar Rapids,Iowa,16,25,6
17/01/2016,Des Moines,Iowa,20,29,9
17/01/2016,Dubuque,Iowa,16,22,4
17/01/2016,Sioux City,Iowa,16,26,4
17/01/2016,Waterloo,Iowa,11,21,1
17/01/2016,Concordia,Kansas,29,39,20
17/01/2016,Dodge City,Kansas,34,47,21
17/01/2016,Goodland,Kansas,30,45,15
17/01/2016,Medicine Lodge,Kansas,35,47,22
17/01/2016,Topeka,Kansas,30,40,19
17/01/2016,Wichita,Kansas,34,45,22
17/01/2016,Covington,Kentucky,29,37,17
17/01/2016,Jackson,Kentucky,32,41,23
17/01/2016,Lexington,Kentucky,31,41,20
17/01/2016,Louisville,Kentucky,31,41,21
17/01/2016,Paducah,Kentucky,34,44,23
17/01/2016,Baton Rouge,Louisiana,49,62,37
17/01/2016,Lake Charles,Louisiana,49,60,37
17/01/2016,New Orleans,Louisiana,53,62,44
17/01/2016,Shreveport,Louisiana,46,59,33
17/01/2016,Slidell,Louisiana,49,63,36
17/01/2016,Bangor,Maine,21,30,10
17/01/2016,Caribou,Maine,14,22,5
17/01/2016,Portland,Maine,26,33,19
17/01/2016,Baltimore,Maryland,34,43,24
17/01/2016,Salisbury,Maryland,36,47,25
17/01/2016,Boston,Massachusetts,32,39,25
17/01/2016,Milton,Massachusetts,60,60,60
17/01/2016,Worcester,Massachusetts,26,32,19
17/01/2016,Alpena,Michigan,18,24,12
17/01/2016,Detroit,Michigan,23,29,16
17/01/2016,Flint,Michigan,24,29,17
17/01/2016,Grand Rapids,Michigan,21,26,16
17/01/2016,Houghton Lake,Michigan,17,21,12
17/01/2016,Lansing,Michigan,21,27,15
17/01/2016,Marquette,Michigan,7,12,1
17/01/2016,Muskegon,Michigan,22,27,16
17/01/2016,Sault Ste Marie,Michigan,9,15,3
17/01/2016,Duluth,Minnesota,-1,7,-9
17/01/2016,International Falls,Minnesota,-7,0,-16
17/01/2016,Minneapolis,Minnesota,5,13,-2
17/01/2016,Rochester,Minnesota,3,12,-6
17/01/2016,St Cloud,Minnesota,2,10,-7
17/01/2016,Greenville,Mississippi,43,54,32
17/01/2016,Greenwood,Mississippi,42,55,29
17/01/2016,Gulfport,Mississippi,49,60,37
17/01/2016,Hattiesburg,Mississippi,47,61,33
17/01/2016,Jackson,Mississippi,45,58,32
17/01/2016,Meridian,Mississippi,44,58,29
17/01/2016,Tupelo,Mississippi,41,53,29
17/01/2016,Cape Girardeau,Missouri,33,43,22
17/01/2016,Columbia,Missouri,28,40,16
17/01/2016,Kansas City,Missouri,28,39,16
17/01/2016,Rolla/Vichy,Missouri,29,40,17
17/01/2016,Springfield,Missouri,33,44,20
17/01/2016,St Joseph,Missouri,26,38,14
17/01/2016,St Louis,Missouri,32,44,20
17/01/2016,Billings,Montana,26,33,20
17/01/2016,Butte,Montana,16,28,3
17/01/2016,Cut Bank,Montana,22,27,16
17/01/2016,Dillon,Montana,21,29,14
17/01/2016,Glasgow,Montana,11,20,2
17/01/2016,Great Falls,Montana,25,32,18
17/01/2016,Havre,Montana,17,26,7
17/01/2016,Helena,Montana,25,33,17
17/01/2016,Kalispell,Montana,30,34,25
17/01/2016,Miles City,Montana,20,29,11
17/01/2016,Missoula,Montana,23,28,17
17/01/2016,Grand Island,Nebraska,26,35,16
17/01/2016,Lincoln,Nebraska,25,36,12
17/01/2016,Norfolk,Nebraska,21,30,9
17/01/2016,North Platte,Nebraska,27,41,13
17/01/2016,Omaha,Nebraska,22,32,10
17/01/2016,Scottsbluff,Nebraska,26,37,15
17/01/2016,Sidney,Nebraska,26,35,16
17/01/2016,Valentine,Nebraska,22,30,12
17/01/2016,Ely,Nevada,17,32,3
17/01/2016,Eureka,Nevada,21,34,7
17/01/2016,Las Vegas,Nevada,45,54,36
17/01/2016,Mercury,Nevada,41,53,28
17/01/2016,Reno,Nevada,38,48,28
17/01/2016,Winnemucca,Nevada,31,39,23
17/01/2016,Concord,New Hampshire,25,33,17
17/01/2016,Mt. Washington,New Hampshire,60,60,60
17/01/2016,Atlantic City,New Jersey,33,44,24
17/01/2016,Newark,New Jersey,35,42,27
17/01/2016,Albuquerque,New Mexico,34,45,22
17/01/2016,Clayton,New Mexico,35,48,21
17/01/2016,Roswell,New Mexico,38,53,23
17/01/2016,Albany,New York,27,34,19
17/01/2016,Binghamton,New York,23,29,17
17/01/2016,Buffalo,New York,24,31,17
17/01/2016,Glens Falls,New York,24,32,15
17/01/2016,Islip,New York,35,42,27
17/01/2016,New York,New York,37,43,29
17/01/2016,Rochester,New York,26,33,18
17/01/2016,Syracuse,New York,25,31,18
17/01/2016,Asheville,North Carolina,34,45,23
17/01/2016,Cape Hatteras,North Carolina,47,57,36
17/01/2016,Charlotte,North Carolina,41,51,30
17/01/2016,Greensboro,North Carolina,39,48,28
17/01/2016,Hickory,North Carolina,38,50,27
17/01/2016,Raleigh/Durham,North Carolina,41,50,30
17/01/2016,Wilmington,North Carolina,45,56,32
17/01/2016,Bismarck,North Dakota,9,19,-2
17/01/2016,Dickinson,North Dakota,11,22,1
17/01/2016,Fargo,North Dakota,-3,7,-10
17/01/2016,Grand Forks,North Dakota,-6,3,-13
17/01/2016,Williston,North Dakota,8,19,-2
17/01/2016,Akron,Ohio,24,32,16
17/01/2016,Cleveland,Ohio,25,32,17
17/01/2016,Columbus,Ohio,26,35,16
17/01/2016,Dayton,Ohio,23,33,13
17/01/2016,Mansfield,Ohio,23,32,14
17/01/2016,Toledo,Ohio,23,30,16
17/01/2016,Youngstown/Warren,Ohio,24,32,16
17/01/2016,Gage,Oklahoma,36,50,21
17/01/2016,Oklahoma City,Oklahoma,39,52,27
17/01/2016,Ponca City,Oklahoma,37,50,25
17/01/2016,Tulsa,Oklahoma,38,49,26
17/01/2016,Astoria,Oregon,48,53,42
17/01/2016,Burns,Oregon,25,33,13
17/01/2016,Eugene,Oregon,45,51,38
17/01/2016,Medford,Oregon,43,51,34
17/01/2016,Pendleton,Oregon,38,45,29
17/01/2016,Portland,Oregon,43,46,40
17/01/2016,Redmond,Oregon,37,46,28
17/01/2016,Salem,Oregon,44,50,38
17/01/2016,Allentown,Pennsylvania,31,39,22
17/01/2016,Erie,Pennsylvania,27,34,20
17/01/2016,Harrisburg,Pennsylvania,32,40,24
17/01/2016,Philadelphia,Pennsylvania,36,44,28
17/01/2016,Pittsburgh,Pennsylvania,25,33,17
17/01/2016,Wilkes-Barre/Scranton,Pennsylvania,27,33,20
17/01/2016,Williamsport,Pennsylvania,27,33,21
17/01/2016,San Juan,Puerto Rico,78,83,73
17/01/2016,Providence,Rhode Island,32,40,24
17/01/2016,Anderson,South Carolina,42,53,30
17/01/2016,Charleston,South Carolina,48,60,36
17/01/2016,Columbia,South Carolina,44,57,31
17/01/2016,Greer,South Carolina,41,52,30
17/01/2016,Aberdeen,South Dakota,7,17,-3
17/01/2016,Huron,South Dakota,8,20,-4
17/01/2016,Pierre,South Dakota,16,26,5
17/01/2016,Rapid City,South Dakota,23,33,13
17/01/2016,Sioux Falls,South Dakota,9,20,-2
17/01/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,32,41,22
17/01/2016,Chattanooga,Tennessee,38,48,28
17/01/2016,Clarksville,Tennessee,35,45,25
17/01/2016,Crossville,Tennessee,33,42,24
17/01/2016,Knoxville,Tennessee,35,44,26
17/01/2016,Memphis,Tennessee,42,53,30
17/01/2016,Nashville,Tennessee,37,47,26
17/01/2016,Oak Ridge,Tennessee,35,44,26
17/01/2016,Abilene,Texas,46,59,32
17/01/2016,Amarillo,Texas,37,51,23
17/01/2016,Austin/Bergstrom,Texas,48,64,32
17/01/2016,Austin/City,Texas,52,64,39
17/01/2016,Beaumont/Port Arthur,Texas,51,62,39
17/01/2016,Brownsville,Texas,59,70,48
17/01/2016,Childress,Texas,41,54,28
17/01/2016,College Station,Texas,49,61,37
17/01/2016,Corpus Christi,Texas,55,66,44
17/01/2016,Dalhart,Texas,33,49,17
17/01/2016,Dallas,Texas,47,58,36
17/01/2016,Dallas-Fort Worth,Texas,47,59,35
17/01/2016,Del Rio,Texas,52,66,36
17/01/2016,El Paso,Texas,44,57,31
17/01/2016,Fort Worth,Texas,48,59,36
17/01/2016,Galveston,Texas,53,60,46
17/01/2016,Houston,Texas,52,62,42
17/01/2016,Lubbock,Texas,40,55,24
17/01/2016,Midland,Texas,45,61,29
17/01/2016,San Angelo,Texas,47,63,31
17/01/2016,San Antonio,Texas,52,64,38
17/01/2016,Victoria,Texas,51,64,39
17/01/2016,Waco,Texas,46,60,32
17/01/2016,Wichita Falls,Texas,44,57,30
17/01/2016,Salt Lake City,Utah,30,36,24
17/01/2016,Blacksburg,VA,35,44,26
17/01/2016,Burlington,Vermont,24,31,17
17/01/2016,Lynchburg,Virginia,34,45,22
17/01/2016,Norfolk,Virginia,42,52,31
17/01/2016,Richmond,Virginia,38,48,28
17/01/2016,Roanoke,Virginia,35,44,26
17/01/2016,Wallops Island,Virginia,38,47,28
17/01/2016,Washington,Virginia,37,44,29
17/01/2016,Deer Park,Washington,30,34,27
17/01/2016,Ephrata,Washington,32,35,28
17/01/2016,Olympia,Washington,42,49,35
17/01/2016,Quillayute,Washington,46,51,40
17/01/2016,Seattle,Washington,44,49,38
17/01/2016,Spokane,Washington,31,34,26
17/01/2016,Yakima,Washington,34,39,29
17/01/2016,Beckley,West Virginia,28,36,19
17/01/2016,Charleston,West Virginia,29,40,21
17/01/2016,Elkins,West Virginia,25,36,16
17/01/2016,Huntington,West Virginia,30,40,20
17/01/2016,Green Bay,Wisconsin,10,18,1
17/01/2016,La Crosse,Wisconsin,9,17,0
17/01/2016,Madison,Wisconsin,11,19,3
17/01/2016,Milwaukee,Wisconsin,14,21,6
17/01/2016,Casper,Wyoming,23,30,16
17/01/2016,Cheyenne,Wyoming,27,36,19
17/01/2016,Lander,Wyoming,19,31,5
17/01/2016,Rawlins,Wyoming,21,28,14
17/01/2016,Sheridan,Wyoming,24,37,14
24/01/2016,Birmingham,Alabama,36,45,27
24/01/2016,Huntsville,Alabama,33,40,25
24/01/2016,Mobile,Alabama,47,58,35
24/01/2016,Montgomery,Alabama,42,53,31
24/01/2016,Anchorage,Alaska,23,28,19
24/01/2016,Annette,Alaska,43,45,40
24/01/2016,Bethel,Alaska,8,11,4
24/01/2016,Bettles,Alaska,-9,0,-19
24/01/2016,Cold Bay,Alaska,31,35,27
24/01/2016,Cordova,Alaska,37,43,30
24/01/2016,Delta Junction/Ft Greely,Alaska,9,14,3
24/01/2016,Fairbanks,Alaska,-3,4,-10
24/01/2016,Gulkana,Alaska,-5,2,-14
24/01/2016,Homer,Alaska,32,36,27
24/01/2016,Iliamna,Alaska,25,31,19
24/01/2016,Juneau,Alaska,37,40,34
24/01/2016,Kenai,Alaska,25,30,20
24/01/2016,Ketchikan,Alaska,43,45,40
24/01/2016,King Salmon,Alaska,27,33,18
24/01/2016,Kodiak,Alaska,36,38,33
24/01/2016,Kotzebue,Alaska,-2,2,-7
24/01/2016,Mc Grath,Alaska,-4,3,-12
24/01/2016,Nome,Alaska,6,13,-1
24/01/2016,Northway,Alaska,3,6,0
24/01/2016,Palmer,Alaska,23,30,15
24/01/2016,Petersburg,Alaska,60,60,60
24/01/2016,Puntilla Lake,Alaska,60,60,60
24/01/2016,Shemya,Alaska,60,60,60
24/01/2016,Sitka,Alaska,43,46,40
24/01/2016,Skagway,Alaska,35,38,32
24/01/2016,St Paul Island,Alaska,30,32,27
24/01/2016,Talkeetna,Alaska,24,31,17
24/01/2016,Tanana,Alaska,0,3,-5
24/01/2016,Utqiagvik (Barrow),Alaska,-8,-3,-14
24/01/2016,Yakutat,Alaska,37,41,33
24/01/2016,Douglas Bisbee,Arizona,47,67,26
24/01/2016,Kingman,Arizona,47,60,34
24/01/2016,Phoenix,Arizona,58,70,45
24/01/2016,Tucson,Arizona,56,72,39
24/01/2016,Winslow,Arizona,39,56,21
24/01/2016,Fort Smith,Arkansas,35,42,28
24/01/2016,Harrison,Arkansas,28,34,21
24/01/2016,North Little Rock,Arkansas,31,35,26
24/01/2016,Bakersfield,California,54,62,45
24/01/2016,Bishop,California,39,52,26
24/01/2016,China Lake,California,46,60,31
24/01/2016,Concord,California,55,61,48
24/01/2016,Eureka,California,53,60,46
24/01/2016,Fresno,California,53,60,45
24/01/2016,Hayward,California,55,61,48
24/01/2016,Long Beach,California,59,67,51
24/01/2016,Los Angeles,California,58,65,52
24/01/2016,Red Bluff,California,52,56,48
24/01/2016,Redding,California,52,57,47
24/01/2016,Sacramento,California,54,60,47
24/01/2016,Salinas,California,56,62,49
24/01/2016,San Diego,California,61,67,54
24/01/2016,San Francisco,California,55,59,50
24/01/2016,Sandberg,California,47,53,40
24/01/2016,Santa Barbara,California,57,64,51
24/01/2016,Santa Maria,California,57,65,49
24/01/2016,Stockton,California,53,60,47
24/01/2016,Alamosa,Colorado,15,34,-3
24/01/2016,Colorado Springs,Colorado,38,52,23
24/01/2016,Craig,Colorado,16,28,4
24/01/2016,Denver,Colorado,36,47,25
24/01/2016,Grand Junction,Colorado,25,34,16
24/01/2016,Pueblo,Colorado,39,56,21
24/01/2016,Bridgeport,Connecticut,27,33,21
24/01/2016,Windsor Locks,Connecticut,25,31,18
24/01/2016,Newark,DE,25,30,18
24/01/2016,Wilmington,Delaware,25,30,18
24/01/2016,Daytona Beach,Florida,50,60,38
24/01/2016,Fort Lauderdale,Florida,61,68,53
24/01/2016,Gainesville,Florida,46,60,32
24/01/2016,Jacksonville,Florida,45,58,32
24/01/2016,Key West,Florida,65,69,61
24/01/2016,Miami,Florida,61,68,54
24/01/2016,Orlando,Florida,52,62,41
24/01/2016,Pensacola,Florida,44,59,37
24/01/2016,Tallahassee,Florida,46,58,33
24/01/2016,Tampa,Florida,55,63,46
24/01/2016,Vero Beach,Florida,54,63,44
24/01/2016,West Palm Beach,Florida,59,67,50
24/01/2016,Alma,Georgia,43,54,32
24/01/2016,Athens,Georgia,35,43,25
24/01/2016,Atlanta,Georgia,35,43,27
24/01/2016,Augusta,Georgia,37,47,27
24/01/2016,Macon,Georgia,39,50,28
24/01/2016,Savannah,Georgia,42,52,31
24/01/2016,Hilo,Hawaii,74,84,65
24/01/2016,Honolulu,Hawaii,74,81,66
24/01/2016,Kahului,Hawaii,72,82,62
24/01/2016,Kaunakakai,Hawaii,71,81,60
24/01/2016,Lihue,Hawaii,72,80,65
24/01/2016,Boise,Idaho,41,46,35
24/01/2016,Lewiston,Idaho,43,49,36
24/01/2016,Pocatello,Idaho,29,36,21
24/01/2016,Chicago,Illinois,18,24,11
24/01/2016,Moline,Illinois,17,26,9
24/01/2016,Peoria,Illinois,18,26,11
24/01/2016,Quincy,Illinois,17,25,10
24/01/2016,Rockford,Illinois,17,22,10
24/01/2016,Springfield,Illinois,18,25,10
24/01/2016,Evansville,Indiana,24,31,17
24/01/2016,Fort Wayne,Indiana,16,24,8
24/01/2016,Indianapolis,Indiana,19,25,12
24/01/2016,South Bend,Indiana,15,23,7
24/01/2016,Cedar Rapids,Iowa,17,21,9
24/01/2016,Des Moines,Iowa,19,24,13
24/01/2016,Dubuque,Iowa,11,16,5
24/01/2016,Sioux City,Iowa,20,25,14
24/01/2016,Waterloo,Iowa,14,19,8
24/01/2016,Concordia,Kansas,25,30,19
24/01/2016,Dodge City,Kansas,28,37,20
24/01/2016,Goodland,Kansas,31,46,16
24/01/2016,Medicine Lodge,Kansas,28,34,22
24/01/2016,Topeka,Kansas,24,31,17
24/01/2016,Wichita,Kansas,30,36,24
24/01/2016,Covington,Kentucky,19,26,13
24/01/2016,Jackson,Kentucky,19,25,13
24/01/2016,Lexington,Kentucky,18,24,12
24/01/2016,Louisville,Kentucky,22,28,16
24/01/2016,Paducah,Kentucky,24,31,17
24/01/2016,Baton Rouge,Louisiana,48,60,36
24/01/2016,Lake Charles,Louisiana,50,62,38
24/01/2016,New Orleans,Louisiana,52,60,43
24/01/2016,Shreveport,Louisiana,43,53,33
24/01/2016,Slidell,Louisiana,49,60,37
24/01/2016,Bangor,Maine,16,23,8
24/01/2016,Caribou,Maine,12,19,4
24/01/2016,Portland,Maine,18,26,10
24/01/2016,Baltimore,Maryland,23,30,16
24/01/2016,Salisbury,Maryland,25,33,19
24/01/2016,Boston,Massachusetts,25,31,18
24/01/2016,Milton,Massachusetts,60,60,60
24/01/2016,Worcester,Massachusetts,20,26,14
24/01/2016,Alpena,Michigan,17,25,8
24/01/2016,Detroit,Michigan,20,26,14
24/01/2016,Flint,Michigan,21,27,15
24/01/2016,Grand Rapids,Michigan,19,25,12
24/01/2016,Houghton Lake,Michigan,17,22,12
24/01/2016,Lansing,Michigan,18,24,12
24/01/2016,Marquette,Michigan,14,20,7
24/01/2016,Muskegon,Michigan,22,26,15
24/01/2016,Sault Ste Marie,Michigan,17,22,10
24/01/2016,Duluth,Minnesota,-1,15,2
24/01/2016,International Falls,Minnesota,8,15,1
24/01/2016,Minneapolis,Minnesota,14,19,9
24/01/2016,Rochester,Minnesota,11,16,6
24/01/2016,St Cloud,Minnesota,10,17,3
24/01/2016,Greenville,Mississippi,36,42,29
24/01/2016,Greenwood,Mississippi,36,44,28
24/01/2016,Gulfport,Mississippi,48,57,38
24/01/2016,Hattiesburg,Mississippi,46,58,34
24/01/2016,Jackson,Mississippi,43,53,33
24/01/2016,Meridian,Mississippi,42,52,31
24/01/2016,Tupelo,Mississippi,34,41,26
24/01/2016,Cape Girardeau,Missouri,25,31,19
24/01/2016,Columbia,Missouri,23,30,15
24/01/2016,Kansas City,Missouri,23,29,16
24/01/2016,Rolla/Vichy,Missouri,22,29,15
24/01/2016,Springfield,Missouri,27,33,21
24/01/2016,St Joseph,Missouri,20,28,12
24/01/2016,St Louis,Missouri,24,30,17
24/01/2016,Billings,Montana,34,41,27
24/01/2016,Butte,Montana,24,35,12
24/01/2016,Cut Bank,Montana,27,37,18
24/01/2016,Dillon,Montana,27,35,19
24/01/2016,Glasgow,Montana,17,24,9
24/01/2016,Great Falls,Montana,34,42,26
24/01/2016,Havre,Montana,20,28,10
24/01/2016,Helena,Montana,31,39,22
24/01/2016,Kalispell,Montana,31,36,25
24/01/2016,Miles City,Montana,26,35,16
24/01/2016,Missoula,Montana,29,35,23
24/01/2016,Grand Island,Nebraska,23,29,16
24/01/2016,Lincoln,Nebraska,23,29,16
24/01/2016,Norfolk,Nebraska,21,26,15
24/01/2016,North Platte,Nebraska,28,37,19
24/01/2016,Omaha,Nebraska,20,26,14
24/01/2016,Scottsbluff,Nebraska,31,42,20
24/01/2016,Sidney,Nebraska,32,44,19
24/01/2016,Valentine,Nebraska,22,33,11
24/01/2016,Ely,Nevada,25,37,12
24/01/2016,Eureka,Nevada,28,40,15
24/01/2016,Las Vegas,Nevada,50,58,42
24/01/2016,Mercury,Nevada,46,56,36
24/01/2016,Reno,Nevada,44,53,35
24/01/2016,Winnemucca,Nevada,39,45,31
24/01/2016,Concord,New Hampshire,20,27,12
